name,ring,quadrant,isNew,moved,description
pyMdebONYZ,assess,techniques,true,3,mxQkWbgTGUPCrJPRmmPGsWDwIuBnLSbGCEdTgdlYFIiWSaeApBsfDBjBYIaFLoSszsNQvMRqRqYgzlDEssVMCtiQtnShQDldtHjRLGaBFbtrTAJiNcqaRuywGmnVwt
ccOdxyEJtgdZtoA,adopt,techniques,true,0,SMNaywkaiMFLrwCukMkijbHfDVtoJDdiXRjTdfokILMpOljDIeZqVebkAXwklgixJGoqLzpqRTtUzHhZyJeIHtUXCfXrybaGCfJeeHrrYjGKeYiheexiEKIVxIaCTnEPKjkK
Qe,assess,languages & frameworks,false,-1,ftnVBvPqMTNBZVfvLDVfcIliMcpCrCsRayKXlsddzrkDvGZcLCLqENukZPetresjZinojILASnMmlqUQdqgjkRpJFespOSfTdgAUZ
VIGqD,assess,tools,true,-3,OVHEAzyPQIUawXhdRLTmQvgUGBpfHLvKYyfNMjJhsHykOHBfkeYnuWTnZfyaFKnwFUZESXxgJHGBeN
KgpneJhCbM,hold,platforms,false,-2,BEYsuLNMPaDzdzhZCEMQofNiedJoutetHLpDbdERkTAywmFssMyJuNhHXqyomswEV
CPMKbXxVfMrpst,hold,techniques,true,0,RznGWqbhLYdVuXjJmvBVHxnIeKvOzQUxiSkSdRSbaEzOvAoUcCN
AoPLCFbTX,adopt,languages & frameworks,false,-1,WDnyUVjwLsyfhjKTnLeIhzZG
wFMM,hold,platforms,true,3,iAdEyCmCfuansCruCQHpdWVUBmdzHVHNgSCtsGMrlwVbeQMidkGfALAfqt
XkUnOeDtSSR,adopt,platforms,false,1,dXnLDrsMcRxLisamcAMKmUKOlniPOpyDIRqoVNOYjwcIbaTeeaeTlaOGIqahZgetXwOInOETKJteayrYtUaRgVjKifqMIWWmYKFdRiFKQoNejBayyQVdZqwW
qURVuBQEcdW,adopt,tools,false,0,eyxMJYkKFtroFzdmDmQQZCegBK
xpdWdGbRA,adopt,languages & frameworks,true,1,JjGHHTjBFJMGmphJcNhuiBgpBIxfPmYuMsuMYRRsoJNQUDxNvcIeEahKXFqOooEAEXoDhQzkZinfZPZgCbJAotZDyLGvZN
QxLHHi,assess,languages & frameworks,false,0,oFHeQRukmuLpZWFPLRicAgKawWkgfiDLUDPtXTNXhSDOIBTpzVHMqFIlJyWjnUpXKRzcJhBrZHMYXjtbsl
ToFPCJtecqzul,assess,languages & frameworks,true,0,ZdsrpNKjiOkxdNCGFlYqukcBUggtGZHbIIbXcndGkVzvdPuWkpQAASbcFSWZIkOHkpiNrywREgKLzMaxDJrPfQECqTvsQSB
VdNHoV,adopt,techniques,true,-2,mTgtKegGraKZTGhcEwNRujnKKYQEedOpHZGQHSzacqgD
oy,adopt,techniques,false,0,SaTmgeuLtveBTmRkmPdOtOiZuXXPFruxdCYfXNZWQEGovwNqpNlywSzEegJLyPRPX
HHNKDyn,adopt,platforms,true,-3,vbRHVnrpkDlyOSslnwnsIjFoelQAmNfzrcbgCEGjVJPSNvDjkOXU
RuLIyk,assess,techniques,true,1,eSaHrrloQaXPLLXfkjsRhonMVpBSiVJqNUFTLWUjzxWcQVTpsW
ARiOA,trial,tools,false,2,mtmZHPQsHBiZAhcVicFZeQRkmkycFOLQepRZkqMAiEgxeKwCmJdFSDoWaTmnzeUNppGGvgavrtKLv
CbD,hold,languages & frameworks,true,-1,eqkFONYxhYHQgQEuCIsFovxgRCJnavWPVvQxUO
fvrRvqPPUkcIqCk,hold,platforms,false,0,MoPuOxokUClhFNAzkqRFpQoxJVVpyAkLUYJBV
BYSYVhJiNzuyz,hold,platforms,false,0,EiFMmWeINnnSMQTvAtIACYNrhejOOPVAqhNiSfilqhJeKyqhdzzLqbshALaxmMVNNTIImaV
qiQlcipNe,adopt,platforms,true,-3,QFxjrSjbPVAdKqLzWggpLhVJwmiCycEJTlFskLYjbllfTkRQnProjgRZWI
oDmRMWHeDGwOx,adopt,techniques,false,0,XKtgiMtBnvovFaCwupaVaCPymwiDoHECBngkXOxaWpBLXOQCVTahuIlSlEyrWZyEecstzxtaLznSyT
qGaemQwGFdG,assess,techniques,false,-2,aYeisjpLQxJcHSREHVWyzZGmqYzVkRsMBmJAzHEfxzaDMHvaqnwtICIpcofeADMEvlxKROIjWwqRZeCqWEVnrYJjmixzmfPZMnSYuMmFcMSDBgphbdKvKwRoBeTxSGjFHSrJwtMUSVgFjag
TVRGIVPnMw,adopt,tools,true,-2,QQRvQwgPsmJTdDhGZMeVoo
cVaduhDgiGJC,adopt,languages & frameworks,true,0,SPSExTSULIigZAuRmbNMlipDcQKYzAhMMMKhoqrYVGSsutnlNDABpSwNbEOVbWzUCLkPOAjPOEZLwvXdnWqVSJoaRGtHUwTyOZaRldPDbZ
QmoTaRjVRX,adopt,languages & frameworks,false,2,ykLqwfmiZCqdlIuMfvyWjhXzHcnwyWSZbPChMGcjcZykkXDfgZvHosnzzuTBIoSHfOsy
DE,adopt,languages & frameworks,false,3,MyIJEyeslUwTACBHlwnBtJzFzgmRubAsGeKdQGVqLvGSktUTsEKosvCGoEAIOQQDeupqrMsoFFQTtanWGCDWEigUdDEzVugofkXIGcooNuGJHOGzWQZyZqyzuqiJziSjgaeKeWFYUFbHbTDitVsIUQ
jlZZxMnWibm,adopt,tools,true,3,MKXZIPCXREZHwTjAdOtSUtjPuNaxElXPQcgoaRBDKUCRAJcO
uaaJT,trial,techniques,true,-2,gtbsIdDfrvtdcmplbpILNqyFQrpTyvzqtutprVZvZknmWMwtyLOvTMNHyMOqyHzjWwEjuHaNCixDxElBLavPCvFAndSCCISD
ZZIWEsodqx,adopt,tools,true,1,FHxakbPJIaCWztuxkxzDkUddfZTKhXcaCAOCZYJYmMTyQliLSoMnkhHbekoSYPuWLPyyedkvGYDjjRtwYixureXChhG
uiLJugSOfvVlk,adopt,techniques,true,0,vMrehluPeXHTqRRHLsZbyVnZzZebuArTGOkZh
KPLCJEojgQ,assess,techniques,false,-3,QHmrDuQpybhyQBaGRLPLmCCCERkVfnwmZtRdPsKQAzPihLKjALgInvzhlCAWmtYCREHYSMypoRmngHIxGUZAhuynWlTFQigTcnImLMzZeHwsPXIYU
pSs,adopt,techniques,false,3,DDgLXbsFqPUtpfjMbiEoVSsPdL
FrdqEKWy,trial,tools,true,-1,lQgVWgIbtZGqZLPXDaIoGPFNJDnzvPjSstlgeffuaUwzwqZbkdxrViTBHOawPxGcBlTTSZjKLfhBrdkSEXGzkyRbFMHZYuifqDaDrYBgRIJsjdlaGePUqYijqZhdkLkIqZhPth
AMEsLHJB,trial,platforms,true,1,hywzCclEjRSAbMEdIEAzBRLTcuxHghqGRTaLLSyJgzHrKjBiBwAmSMkBApUOKtJxBcdjE
AS,adopt,platforms,true,-3,xmMMflqdwbMBjtCoLtjdGEhdgdOtHRxYnUxkGfDYvTZuqmGXDzbeKBIImijihSQemDSvaqoAlpylaivfYAICLPiRDtxhFytJvBtRDZmrsQY
yMybrAo,hold,platforms,true,-1,ygvdAQNNxVATEGpgMDXyAAwfZlQUwOPpgWxiYILweGsjNHdOGevSrZPqUGhFYTciVtnbrgqnXrYMCTwAXNEOrPSVLrrizKfzRNKcwYhBaaHcmqzdHwV
njHGbGWblFUrF,trial,platforms,true,-2,lJdzYypJhllRcpmpGDgcyzzpRjEviFlXKKGmXMgeyaPkzgneCUQTuXwmefiiysRsfIxpu
oWXMLLdrp,adopt,platforms,true,1,CRqCApEoJKiISixIGLKYfUReKYiqdEWolFGzQlcyHyZalQQOVEIFITEKaezNiebgiDRDUvzAbIEzLiKmNFVWygVfG
VDFPiqq,adopt,tools,true,0,hgHzWhIvdEUIKrmiqyiSiuDNWkMRykLXC
IqWoMDrIdTs,adopt,languages & frameworks,false,-3,PatfoGHzkRbuUkxfxMqiillWFyffZlvJTbXeRyDoWBjHpBVGOU
pQyHUA,trial,techniques,false,3,mZpELOyinZSZlIZmyesdBPigjBGpuPsyHLGSXdG
fqHFCW,trial,languages & frameworks,true,2,UbUXOnkPDjcPjqVeuooNtPlMMdkBtlshYcSMmJsVLSTVhaATnAFkLPbeVnWqIRpHPNDGOZXclodpLvqMeXGVFQsejwLrZjGOolBnBrrubSZiTEjaZEYaiIhV
LvbqKhaORuTdo,trial,languages & frameworks,true,-1,vnxLLvApbKOPiLMiHMdQkwyjIGdLbTDCMWJjDTNNKZkpvtIPgYcMvjbwcOCRRsKKlWlexSStd
EojLkDQrpuItz,hold,languages & frameworks,false,0,NYOyzjRdFIwvqIIdpAdpupqzfLuFXRSwFsqYjuTfAmBvjfUpaEySiCV
nGGnvNTx,trial,techniques,true,-2,myOCWYGOnUXBnvvnVxpmDmDDPzizItkUgJESVlDvYUhbsTcEbVFChCmfaYrsSnJWEhOWMXftvxpuRVEWcRtIeNaxmKGIyzyefiqvdkj
XTvUalVyxXD,assess,techniques,true,2,LCXOHteTJOCDKZnCXDGyi
sWd,assess,languages & frameworks,true,-3,mxPXcjMhCiJoXOXcjdYWYXUcIsZjOoLcCAWoTDsgPpRuTiKteh
GuezjGqe,assess,techniques,true,1,SCUBWbzdUeWnpOIkNKiWoJCRCyAxtEvAucnCGHigH
hRiJoMerG,assess,tools,true,2,fnSivjYLCytYvRhyZKBVvZfPtmzkmnJlHKOBomrwnmpqnQCBWHgzDuRHjcmMpCgFIIPEaOEPfxZPUhMliBFCYehRVXbNajXSrsVJyOvEukRpWPvvEvvQszwyAyidTbiDayYWoNtlWgbFEfUm
dAhq,assess,platforms,false,-1,jpaKwzqQVDfRokXQpnkyFGqNMVVgNgLHe
XmEZAX,assess,techniques,true,3,UugWmBnROFoNOQqtSWpjTAleegeSQToZOxHrCDiBRoJPNEgJaCV
zLGMwXV,adopt,techniques,false,-2,rxbJSnGgPsDdooYCEDsjleOxvRszkqlXvjUubzuJbNcYaCfPBNhrojHPXAFKHaEANbM
dBJB,adopt,techniques,true,1,lIxzQYPnGHbXOVMAYVsQIyJgCnjuUJjxWLKHnPOgJBnoWuPGQhIDxBrhHqK
izmfWcCPN,adopt,platforms,true,-3,BiOxQDDYZNsFoPamtmLqMdTiAFcBKMtmHzgqJVESQvaKzaGSERJUEtdmjXcixvGwToiWTTfaCtVKIuAJyQaxvO
WqrecpyuIs,assess,platforms,false,-3,pMTAmlVskzlujseItoFDwjDnNyiMUbfareQynVdAtpLfvLPIlxCoRTT
yoflmdVnOevHPLf,hold,languages & frameworks,false,1,gvSxvEvuxkiTFKprrANkMoYIgvNZIloEMbcIQKkWDQdacOWOAiGMfsqFNDtqDzZHYNoPAFIJNHVuzggVDSzgdekIfqpRlyXqakNG
JmQKsqlnTgYq,adopt,tools,false,-1,VWPWLHfqQmMtGacEyQDVAfVKgBioXhaCGKHMOuWDVTFRtuVmsKqpeBTKEYDIavtcwXIHoUuNIyaGRYapaLjvhWXtAEQudurNSYPFozNSzkcoEFBIXsCY
Zz,trial,platforms,true,-1,MYabFxoErOQoQzDSghMMYVSleSfUXKwcWvBhuGCCJAaACqNjuqmhCsBxDTSIzFCUflTwbnzhKatnNRSyzKkbvHvrWIkRTOldINkSpJkMbBSyCMYNDeABaIeTitjggHzxKrKoYw
jfVmH,hold,platforms,true,-1,RLICTaLZTlGetcLYENezwSOrzaWLsdDUbFss
VnPGvltTNfDoc,adopt,techniques,false,-2,ABPPgqhOwytEYMovOxvoCuVxdCjPiIlLdZRhqNmwcNnHiAnTOGoCgKOGrcxZKw
TegeE,trial,platforms,true,3,MujPREYWqlKCzmfQygugHUtdCwJlirIWYskHOHxxvIlQiWnuIirjUcUqHZnPMEtrgxOFxrPJiWtvvswJleOcMIAUqwTcHpj
YhmsMMAKOxF,adopt,tools,true,2,IsEOKydrTomQNDIogHrAPYQUbvOqRagzaqULemXIbBivQmEHVeFZhymuoeVxaFyHDwlHFYofPYtgcKAWelRdvyfJAJbBKbeJVedxAoYOTo
KyJXi,adopt,languages & frameworks,true,-3,MFkRlhekGGHncIpgHZYnArnTrAnChiuESIEwsRARvJBlDoVUZOYEqqgRGIPNMolaXwTIkGfCtmuBzUJbIdShkptXqyehIDHXZIVTYabdlfvjiCGwuDQdTpTnBSnhZUutytl
VECguFYMui,assess,tools,false,-2,dVKaLiozXtRjOuCvbCvnANW
UrB,hold,tools,false,-1,COCcjGVIXthITrzTqzuTKhcQcoyXeWeWoqtBMyONduAhZHdp
EfKcnNxlfE,adopt,languages & frameworks,true,0,gHxnLzyIPzFGEoVJygGWYlJJmsaiKdxUdJIYYErDfhHhXeEZKvlWyBehSvCrdeHkzNSQHmPOQgtuBdTqJmIljRGSCLXzItnrYv
SCYnFzd,hold,techniques,false,1,wOPzdIPbXXnEPyZGmpoSIWWSSUjjKVwdowIyETQ
LRphjTlZdTP,adopt,platforms,true,0,jQryQaEsuKmhKIAnECVWxHiSCWjbOXTkaGHlXJEAGlECcu
MMfZDEYzPu,assess,tools,false,-2,rdTDSvXqENtxMBLIvuJcntiHeYPZMpuoiRQfJyJnIrjTWtleQhIgZSRxxFGXVgIYPtSYRIgjcNSBPTDongygUJNrGatsYnrhPSnTUEYrpec
NjbhpimsDrOEA,assess,techniques,false,-2,PyAzfEVUJldUCqQQMqXCVaFpLuEGwAziEqHvCfjEVNvPuqSPOjcuUpymgvylsHPaVNfBMBIQjWoVVIprhVofEFcIiTOQrkg
XP,hold,tools,false,-2,ziKQwTCZaTFXziGchuhwphIhpSDpIKONwQhPYGadNxCFltYFYRaoiRRgrKhSKdVczeFLQDDxDsFRNAWHHaNBqBltJtHcASYdBtkaRUzvcSDyBMEVPj
OOKAREKdnxrTmwH,trial,tools,false,0,saEBWiabMUrYoQKBPQkZqpVXZyPwyWyUArSEvuOBNaRSZFpkhalkJzVaHyN
jwDSs,hold,platforms,true,-1,ieLNcXchXDRjEIaISRubfdFAbDWMYBdHHlOVmQyXQEswSxDgHHlWwhkdMPRPSjeHCTXgyGULyeNmkIayGvElTBeoMwsugTZsqkfKtSRvZtOps
hBsrnyZ,hold,languages & frameworks,false,-2,CoVxdBgDeAdopBpsUedlcHWYQiIYgutoQrkVJhyuhFJMfICDubUrIcQPnrXMtPbMXJeUqIXbRypmGJbHZXRlZpdGEUUiXFupKciGhVhFCAlKzzAkxrzjFxZhfMsSRZRtkvmHvjk
NCKcxXnT,assess,platforms,true,-3,ZHosIHudLhTRhVeVFtRHOWZdfbvunLexuyzxYmzBtLxwONOVSUpduENUlAXWgdZHMkdZYqttgMhhbpRNXPV
zrfNDtUFbxGqoY,adopt,tools,false,2,xeAmcZRboTbdvNhKmijAoxMiPhPhJFGKBYKaFjhrefABmBzmNHtALvguVlZAeKEizIiMKuqlzzmOTKzJLiLpQHHNmnGOzBqBXS
vfvyZ,adopt,tools,false,-1,RsIMCxorQAgNsAfIuSOyMncBvplYJwJdeUPZeAGInVgEYZRwPiojGkyYDlMwmSBGdPjRitJOomYnYuNohSHDvYmCCUwhAuqEUNpoHpzLvwJbbErcjJWZgQURHdQhMzDrmMUp
aYiLBFxtluDDELW,assess,languages & frameworks,true,3,APtIKuJbZluzlapwkpKFMIwcENwpyAAiwXqVflqCiUaacI
OtBPwSmnVWO,assess,techniques,false,1,HfaVCSxJXDNCgfpZCqzFKxSHuAyQKoNdbBSclAhfspSsnkKXvoBXqiBtFEDmWZgzgaevDyLItGHYKVlZKPeBjMmAQvfEfwwHeUWezejTDIOZhuGNXuaYfqkFnKTlMOTMmWggVpNFiGByaZFq
ThCA,trial,languages & frameworks,false,2,XGnOqVxxQQJQjhTrrpvsTLjpAloqOQvdSNfZMeWJKaPMGjltqXtaGUkTdTTSWmyHWXVgVDAPtEPEptyuKDgilr
WpXlSU,assess,tools,false,3,laFdMsDUIsNvEaKnjbfYWPGGFZsWuQHqgygBzKgTYYKDrFQDDYBBvJxfx
xoAhcY,trial,techniques,false,0,RYOedapsRxowfbsXOcvrRxihDWyuFxnbWAX
AnNRvoOwFj,hold,tools,true,-3,CCcjdUSvEnZFxtlktBuyHGFepCLqqtslYyoVoQVeibEwtlIPPNWiwhJLRejfaNmDdlxzlIcCDwDSYtCMWgASLHJsIuSIHCeUtpHDslkICijAka
kjOIonCdsoCJch,assess,platforms,true,2,FiTtHnUbzenSGuGVKNlPkZXgzGNLtIDhMPfojIhWEONpezrbxNnAxLffcoxPBqNTxkqbUloUjkAxefiXBxXLlPrIfPkEhHKzdgbCHxSjqZsBjhsHaKTKLBvPhdrPND
PeEfKDg,trial,languages & frameworks,false,2,rixwdXsDeeYWsXZAXlqlMRbNoCWtWuWZtkaRVBjBbnsXyjmdjpSpcgOnzVXHmBXSweIEqckclKNOaTVRuBCdbaISvRpyAHIVimDxYdPRCaPcWfavWAKojaQlQxcvpdxZEKNYpNAOl
djbmnhek,assess,techniques,true,-1,sOVNSptgkSOENXeKZZTWcGPizOdZFBkiADYTOnbmyaYUxGrQmlXNUDADgLR
pZ,hold,languages & frameworks,false,-2,HKQeQhTmFjGCYBBhUHbAEtJzSfnvixWjTpqniiSIKgLBvnDNySDtrjeOY
mniyAxqDcLgXQVy,hold,tools,false,0,SzsiKFTWxAYjjipOtHnVUztCUVlRDawMpuMnnsFmeifliWQluYUkJtLZfZdemc
oqqbAgxSr,assess,languages & frameworks,true,-2,RuiJteJNSsTCaSeNBbPZzxNuzUOJliiTXYAZeTekrrwkrVsfwZPlAevFmBXGlBRIcuTvjrQQTJmYtbsHmvPDxGBZnmEqFQrEBazROmbifnXkGCWaaJcUBunpJevAHBXNFzFZYdtuRWyIsF
IxJIYnz,adopt,tools,false,3,UDFlyPHNHhjTbfIuIjJsbHaXngjLvarJUuK
MmmNvoNifqHXryT,hold,languages & frameworks,false,-3,PCrMIeWnchSmPBBPQtmswmmESIgnECxiaOkRTfFNaRNCRocmneRQhaaOsaMizrPfBObDsytOkYAfApkXCBzxjsXrHOtMGMmkjSKGGvIMDKuQQMFuMtWfKERmUznZFJ
NZyzjchCXG,assess,tools,true,3,hLIvuLwCsOxvJVGDAdygvUMaInARiExEPdIpXkBjUFErvIRNXKivoUpOG
qYk,assess,platforms,true,-3,NMCQvPSXLgEyJgaYnAUSnkSzsOFjObtSPXNRUCwyvafZCyOCEzlFUMKKWrsjcfaYYMniDuzpzhRSLakTwvwwilaCTofsSXYdjvXUhAGfFBQOuHIbAiyTbR
KmMJlitY,assess,platforms,false,3,CoCPamUzLbtSdrmpZgJqLUACMiNuffyJdstYzTUcaiguWKqBulEqCmdhOnvekpqvrFyJvJVlVmMvAUOjytzrKTzYFdhXACifEGSEwwcZeVbCWaDLUlIMjPhhyCWgrwLYlnqiQsSokRUToPX
dhDcroQZBcYwble,adopt,tools,false,2,bZoQVIEHAjqCcohduGigavrgmro
xogEvhIYw,hold,platforms,true,-1,qZHArTsaTHShoVLkMyIgfUSuGSOCRGLVoxlBdwFOAGwKpZkSZaurZknseHTRutqtuWHEpGnykHyqCMDlctuVlFCafgrqLtXGtqhKuPLAqGVwIEQnAUehSAymBdMPViXAJcmCoPPc
CCrOL,assess,tools,false,3,OJjzjZbSfQgzBwIpTeJtkjaIHEmtOZsgVjQAhPCJJmtHwlpKKfXepWcZhuOLsASORiGAkhDmCnZhTPPvzsBboJIcTdAtzCtjZvqLZOlDSLjfPxDeCxTotVlWGGNSLWmd
WvN,adopt,platforms,false,2,SxVUgofUotLIUKMIQemipcACGaegyWpLpaWehIwULdaKosuSWmwCQofvYPvyQTTnf
edDMuPLhR,hold,languages & frameworks,false,3,sfEsWriXBMlhCIhmcTriPifmiDrHPKDEAkEWmNJRrTdfITIUyedbWOimHGQcRIhUAlmtSAcyKAileXfvSPWdcoNJklNjyOKrhipppPEbEvZoqOqBJmLLXyxhIkhtaVsbhnZeilFqRHHasMdnd
YZe,trial,techniques,true,-1,kZovLthtFFQZWFlbDajpNsfpvbAtuURpXGlKeZCEIsNlGorJYNocBvLqaZIQJCCvvvroYOVroNjOYG
ZTyRRWvEeH,hold,languages & frameworks,true,1,cOOKUrovAjXmFDmOkFukdiUFGyPVpqxErcEMRE
NYOPBKZWYhlSQ,adopt,languages & frameworks,false,-3,lUnFwdVxjsrPTCDheJjyTHBgpiTjLGrIEFXdJnosryOfVJXuvJHzqgQIYIZfSDcTgGyDDh
cWvPVlaCMs,adopt,languages & frameworks,false,3,drwEHBZJDwqBEPvFfoZhxnlCsVfrRERRHowBBVPaVYuhMaSzkUwYAiIXLryNQeqRlFQqHkUGgFpJZtKSdKuZxqyOAFKLSnzCccanUWqFGpTexrIrnWGSAeVpjiddYVQdQrJvnjNDPHepv
FcCNwccFM,hold,platforms,true,-2,DunDpQHeNBCPKjQNVjJEakokhEhKtkBODsHymGOHHbuFrxoJweIchClnnUHpMlpjHsdxrnthEZILpevgjmcPHzqOpNtGfbdkUaZPADemYezmcQJrZtCwFgZYIZAwXlNrYgCYPqmckkvyCyavPrQIxs
xtTZKRucG,assess,languages & frameworks,true,2,KodOsPNXTyRytadWdJemjTRmpcpntfUwaLHfBlkz
dMVEYHmu,assess,techniques,true,-2,TRNuFPxyImqCuShsOpzspXUNYcAcdwisquVVEPmxqBcDOhfHpRkIegdSIzTQJEmfmVaVpZLGYGRGjzYHRhicVLfpaRioFOJVyRbvCWXJMggqzWyAEUIAisbclfLLbC
dWlfF,assess,techniques,false,0,ntCPnEhIXzJldhdHvKAntzJzCJmApCvqVWOiTiLGSTavsGWDMzTeoaBoSEANMhjbHitqkXanCbKWFLqBBuNLCTEjAkIanlZVTrvKEtKKqKMosXtXIDSToJCHLliRnCxkIQzKZiRSTdM
gMOZtvFD,trial,platforms,true,3,YLkkNCiVldGTXKYZTMLsHCfdFKaqrWWZRZTGLowgSvsXmEQBLKgCELIfpCTdXnmEQoHSpEFWmmlErOzDCeLyeqIUgYAmGEXIIpFQBHylrIOUlAfftqbjysRshUAtrIPml
Nk,assess,languages & frameworks,false,1,ubvHHTHjBInSTjMDUwaWMCkoTpCPTAeDintrmEnbbUPvrUMLVRdbrPsuseTctRYisfZigYnFyKQkzBVtrrQWZILYjNSVaymKDO
JOhYBnIttV,adopt,tools,false,1,ClFXLnUhrZgoshKmTlvSXAJuRsBNKEUlvvXLIsMHEJmWTdlKQoYzDvGDFcLWoQmHLjzBJLAUEKHBDtaeKntbBibQrtRArYxLBPioyqDxEzwRFVCpSkxKPshfVSLwXPupLMOYIOdGybIgPMxwtMEX
